year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,3,19,2026,2029,-3,2335,2333,2,UA,771,N555UA,JFK,LAX,331,2475,20,29,3/19/13 20:00
2013,3,19,2044,2045,-1,2356,2357,-1,B6,677,N705JB,JFK,LAX,343,2475,20,45,3/19/13 20:00
2013,3,19,2101,2100,1,11,32,-21,DL,2363,N722TW,JFK,LAX,332,2475,21,0,3/19/13 21:00
2013,3,19,2136,2135,1,47,50,-3,AA,185,N323AA,JFK,LAX,344,2475,21,35,3/19/13 21:00
2013,3,19,2154,1900,174,119,2240,159,DL,87,N723TW,JFK,LAX,341,2475,19,0,3/19/13 19:00
2013,3,19,,638,,,951,,UA,387,,EWR,LAX,,2454,6,38,3/19/13 6:00
2013,3,20,603,610,-7,859,925,-26,UA,797,N510UA,JFK,LAX,336,2475,6,10,3/20/13 6:00
2013,3,20,636,638,-2,942,951,-9,UA,387,N506UA,EWR,LAX,340,2454,6,38,3/20/13 6:00
2013,3,20,657,700,-3,1024,1030,-6,DL,763,N721TW,JFK,LAX,353,2475,7,0,3/20/13 7:00
2013,3,20,710,710,0,1033,1035,-2,VX,399,N636VA,JFK,LAX,354,2475,7,10,3/20/13 7:00
2013,3,20,713,715,-2,1029,1037,-8,B6,671,N646JB,JFK,LAX,348,2475,7,15,3/20/13 7:00
2013,3,20,728,730,-2,1036,1100,-24,AA,33,N329AA,JFK,LAX,347,2475,7,30,3/20/13 7:00
2013,3,20,828,831,-3,1134,1158,-24,UA,1223,N39297,EWR,LAX,348,2454,8,31,3/20/13 8:00
2013,3,20,831,840,-9,1146,1150,-4,UA,443,N557UA,JFK,LAX,345,2475,8,40,3/20/13 8:00
2013,3,20,855,900,-5,1200,1224,-24,DL,120,N712TW,JFK,LAX,330,2475,9,0,3/20/13 9:00
2013,3,20,900,900,0,1203,1220,-17,AA,1,N320AA,JFK,LAX,342,2475,9,0,3/20/13 9:00
2013,3,20,911,910,1,1234,1235,-1,VX,407,N629VA,JFK,LAX,356,2475,9,10,3/20/13 9:00
2013,3,20,1018,1029,-11,1332,1343,-11,UA,658,N820UA,EWR,LAX,346,2454,10,29,3/20/13 10:00
2013,3,20,1023,1030,-7,1325,1340,-15,AA,19,N335AA,JFK,LAX,344,2475,10,30,3/20/13 10:00
2013,3,20,1122,1115,7,1430,1424,6,B6,673,N648JB,JFK,LAX,349,2475,11,15,3/20/13 11:00
2013,3,20,1122,1130,-8,1434,1437,-3,UA,703,N508UA,JFK,LAX,350,2475,11,30,3/20/13 11:00
2013,3,20,1154,1200,-6,1508,1511,-3,DL,863,N705TW,JFK,LAX,343,2475,12,0,3/20/13 12:00
2013,3,20,1154,1200,-6,1505,1510,-5,AA,3,N339AA,JFK,LAX,346,2475,12,0,3/20/13 12:00
2013,3,20,1320,1320,0,1631,1628,3,UA,1054,N29129,EWR,LAX,349,2454,13,20,3/20/13 13:00
2013,3,20,1337,1345,-8,1701,1705,-4,AA,117,N336AA,JFK,LAX,356,2475,13,45,3/20/13 13:00
2013,3,20,1337,1325,12,1658,1650,8,VX,411,N634VA,JFK,LAX,362,2475,13,25,3/20/13 13:00
2013,3,20,1442,1445,-3,1803,1819,-16,DL,963,N706TW,JFK,LAX,348,2475,14,45,3/20/13 14:00
2013,3,20,1507,1510,-3,1822,1818,4,UA,1665,N17122,EWR,LAX,349,2454,15,10,3/20/13 15:00
2013,3,20,1541,1545,-4,1902,1910,-8,AA,133,N327AA,JFK,LAX,346,2475,15,45,3/20/13 15:00
2013,3,20,1556,1545,11,1949,1907,42,UA,132,N41140,JFK,LAX,362,2475,15,45,3/20/13 15:00
2013,3,20,1559,1600,-1,1950,1934,16,DL,1461,N712TW,JFK,LAX,365,2475,16,0,3/20/13 16:00
2013,3,20,1627,1630,-3,2006,1954,12,B6,675,N705JB,JFK,LAX,355,2475,16,30,3/20/13 16:00
2013,3,20,1659,1645,14,2007,2005,2,AA,181,N323AA,JFK,LAX,340,2475,16,45,3/20/13 16:00
2013,3,20,1713,1655,18,2034,2030,4,VX,413,N630VA,JFK,LAX,359,2475,16,55,3/20/13 16:00
2013,3,20,1724,1725,-1,2100,2100,0,DL,127,N722TW,JFK,LAX,354,2475,17,25,3/20/13 17:00
2013,3,20,1750,1753,-3,2053,2105,-12,UA,535,N560UA,JFK,LAX,337,2475,17,53,3/20/13 17:00
2013,3,20,1817,1820,-3,2150,2150,0,AA,119,N3HHAA,EWR,LAX,351,2454,18,20,3/20/13 18:00
2013,3,20,1853,1750,63,2232,2108,84,UA,1721,N26210,EWR,LAX,356,2454,17,50,3/20/13 17:00
2013,3,20,1857,1900,-3,2236,2240,-4,DL,87,N723TW,JFK,LAX,350,2475,19,0,3/20/13 19:00
2013,3,20,1909,1905,4,2205,2225,-20,AA,21,N328AA,JFK,LAX,335,2475,19,5,3/20/13 19:00
2013,3,20,2005,2005,0,2332,2330,2,VX,415,N642VA,JFK,LAX,350,2475,20,5,3/20/13 20:00
2013,3,20,2029,2029,0,2317,2333,-16,UA,771,N596UA,JFK,LAX,326,2475,20,29,3/20/13 20:00
2013,3,20,2043,2045,-2,2353,2357,-4,B6,677,N768JB,JFK,LAX,346,2475,20,45,3/20/13 20:00
2013,3,20,2120,2100,20,48,32,16,DL,2363,N624AG,JFK,LAX,351,2475,21,0,3/20/13 21:00
2013,3,20,2138,2135,3,54,50,4,AA,185,N329AA,JFK,LAX,350,2475,21,35,3/20/13 21:00
2013,3,21,604,610,-6,915,925,-10,UA,797,N525UA,JFK,LAX,334,2475,6,10,3/21/13 6:00
2013,3,21,636,638,-2,942,951,-9,UA,387,N509UA,EWR,LAX,334,2454,6,38,3/21/13 6:00
2013,3,21,656,700,-4,958,1030,-32,DL,763,N705TW,JFK,LAX,328,2475,7,0,3/21/13 7:00
2013,3,21,708,715,-7,1035,1037,-2,B6,671,N775JB,JFK,LAX,343,2475,7,15,3/21/13 7:00
2013,3,21,709,710,-1,1027,1035,-8,VX,399,N633VA,JFK,LAX,328,2475,7,10,3/21/13 7:00
2013,3,21,730,730,0,1036,1100,-24,AA,33,N335AA,JFK,LAX,338,2475,7,30,3/21/13 7:00
2013,3,21,832,831,1,1143,1151,-8,UA,1223,N78866,EWR,LAX,339,2454,8,31,3/21/13 8:00
2013,3,21,842,840,2,1218,1150,28,UA,443,N502UA,JFK,LAX,322,2475,8,40,3/21/13 8:00
2013,3,21,857,900,-3,1204,1224,-20,DL,120,N711ZX,JFK,LAX,345,2475,9,0,3/21/13 9:00
2013,3,21,858,900,-2,1216,1220,-4,AA,1,N320AA,JFK,LAX,334,2475,9,0,3/21/13 9:00
2013,3,21,913,910,3,1219,1235,-16,VX,407,N630VA,JFK,LAX,342,2475,9,10,3/21/13 9:00
2013,3,21,1026,1030,-4,1338,1340,-2,AA,19,N324AA,JFK,LAX,339,2475,10,30,3/21/13 10:00
2013,3,21,1037,1034,3,1338,1350,-12,UA,1735,N37287,EWR,LAX,335,2454,10,34,3/21/13 10:00
2013,3,21,1116,1115,1,1414,1424,-10,B6,673,N637JB,JFK,LAX,337,2475,11,15,3/21/13 11:00
2013,3,21,1125,1130,-5,1426,1437,-11,UA,703,N560UA,JFK,LAX,336,2475,11,30,3/21/13 11:00
2013,3,21,1153,1200,-7,1452,1510,-18,AA,3,N319AA,JFK,LAX,324,2475,12,0,3/21/13 12:00
2013,3,21,1154,1200,-6,1447,1511,-24,DL,863,N723TW,JFK,LAX,333,2475,12,0,3/21/13 12:00
2013,3,21,1312,1320,-8,1557,1628,-31,UA,1054,N12109,EWR,LAX,324,2454,13,20,3/21/13 13:00
2013,3,21,1323,1325,-2,1628,1650,-22,VX,411,N623VA,JFK,LAX,342,2475,13,25,3/21/13 13:00
2013,3,21,1334,1345,-11,1632,1705,-33,AA,117,N327AA,JFK,LAX,333,2475,13,45,3/21/13 13:00
2013,3,21,1444,1445,-1,1805,1819,-14,DL,963,N721TW,JFK,LAX,334,2475,14,45,3/21/13 14:00
2013,3,21,1512,1510,2,1800,1818,-18,UA,1665,N33103,EWR,LAX,322,2454,15,10,3/21/13 15:00
2013,3,21,1542,1545,-3,1908,1907,1,UA,132,N17122,JFK,LAX,340,2475,15,45,3/21/13 15:00
2013,3,21,1543,1545,-2,1854,1910,-16,AA,133,N323AA,JFK,LAX,338,2475,15,45,3/21/13 15:00
2013,3,21,1616,1600,16,1934,1934,0,DL,1461,N711ZX,JFK,LAX,336,2475,16,0,3/21/13 16:00
2013,3,21,1644,1645,-1,1957,2005,-8,AA,181,N329AA,JFK,LAX,338,2475,16,45,3/21/13 16:00
2013,3,21,1648,1630,18,1954,1954,0,B6,675,N659JB,JFK,LAX,332,2475,16,30,3/21/13 16:00
2013,3,21,1713,1655,18,2047,2030,17,VX,413,N625VA,JFK,LAX,342,2475,16,55,3/21/13 16:00
2013,3,21,1722,1725,-3,2045,2100,-15,DL,127,N624AG,JFK,LAX,339,2475,17,25,3/21/13 17:00
2013,3,21,1753,1753,0,2100,2105,-5,UA,535,N596UA,JFK,LAX,332,2475,17,53,3/21/13 17:00
2013,3,21,1755,1750,5,2041,2101,-20,UA,1139,N75851,EWR,LAX,308,2454,17,50,3/21/13 17:00
2013,3,21,1815,1820,-5,2132,2150,-18,AA,119,N3JYAA,EWR,LAX,333,2454,18,20,3/21/13 18:00
2013,3,21,1900,1900,0,2214,2240,-26,DL,87,N722TW,JFK,LAX,332,2475,19,0,3/21/13 19:00
2013,3,21,1912,1905,7,2208,2225,-17,AA,21,N328AA,JFK,LAX,325,2475,19,5,3/21/13 19:00
2013,3,21,2005,2005,0,2335,2330,5,VX,415,N629VA,JFK,LAX,344,2475,20,5,3/21/13 20:00
2013,3,21,2022,2029,-7,2322,2333,-11,UA,771,N505UA,JFK,LAX,326,2475,20,29,3/21/13 20:00
2013,3,21,2047,2045,2,2357,2357,0,B6,677,N775JB,JFK,LAX,340,2475,20,45,3/21/13 20:00
2013,3,21,2101,2100,1,12,32,-20,DL,2363,N713TW,JFK,LAX,336,2475,21,0,3/21/13 21:00
2013,3,21,2133,2135,-2,25,50,-25,AA,185,N335AA,JFK,LAX,329,2475,21,35,3/21/13 21:00
2013,3,22,606,610,-4,914,925,-11,UA,797,N502UA,JFK,LAX,337,2475,6,10,3/22/13 6:00
2013,3,22,636,638,-2,934,951,-17,UA,387,N527UA,EWR,LAX,334,2454,6,38,3/22/13 6:00
2013,3,22,656,700,-4,1039,1030,9,DL,763,N717TW,JFK,LAX,355,2475,7,0,3/22/13 7:00
2013,3,22,711,715,-4,1028,1037,-9,B6,671,N805JB,JFK,LAX,348,2475,7,15,3/22/13 7:00
2013,3,22,723,730,-7,1034,1100,-26,AA,33,N339AA,JFK,LAX,343,2475,7,30,3/22/13 7:00
2013,3,22,723,710,13,1047,1035,12,VX,399,N628VA,JFK,LAX,348,2475,7,10,3/22/13 7:00
2013,3,22,835,831,4,1140,1151,-11,UA,1223,N57855,EWR,LAX,342,2454,8,31,3/22/13 8:00
2013,3,22,841,840,1,1142,1150,-8,UA,443,N596UA,JFK,LAX,336,2475,8,40,3/22/13 8:00
2013,3,22,854,900,-6,1203,1221,-18,DL,120,N713TW,JFK,LAX,340,2475,9,0,3/22/13 9:00
2013,3,22,858,900,-2,1159,1220,-21,AA,1,N319AA,JFK,LAX,337,2475,9,0,3/22/13 9:00
2013,3,22,936,910,26,1253,1235,18,VX,407,N632VA,JFK,LAX,349,2475,9,10,3/22/13 9:00
2013,3,22,1024,1030,-6,1333,1340,-7,AA,19,N336AA,JFK,LAX,341,2475,10,30,3/22/13 10:00
2013,3,22,1044,1034,10,1403,1350,13,UA,1735,N73251,EWR,LAX,344,2454,10,34,3/22/13 10:00
2013,3,22,1118,1115,3,1424,1424,0,B6,673,N779JB,JFK,LAX,347,2475,11,15,3/22/13 11:00
2013,3,22,1124,1130,-6,1420,1437,-17,UA,703,N525UA,JFK,LAX,337,2475,11,30,3/22/13 11:00
2013,3,22,1158,1200,-2,1515,1511,4,DL,863,N718TW,JFK,LAX,348,2475,12,0,3/22/13 12:00
2013,3,22,1201,1200,1,1523,1510,13,AA,3,N324AA,JFK,LAX,340,2475,12,0,3/22/13 12:00
2013,3,22,1324,1325,-1,1650,1650,0,VX,411,N626VA,JFK,LAX,357,2475,13,25,3/22/13 13:00
2013,3,22,1326,1320,6,1634,1628,6,UA,1054,N17126,EWR,LAX,345,2454,13,20,3/22/13 13:00
2013,3,22,1337,1345,-8,1637,1705,-28,AA,117,N328AA,JFK,LAX,343,2475,13,45,3/22/13 13:00
2013,3,22,1443,1445,-2,1805,1819,-14,DL,963,N705TW,JFK,LAX,348,2475,14,45,3/22/13 14:00
2013,3,22,1537,1545,-8,1914,1910,4,AA,133,N329AA,JFK,LAX,342,2475,15,45,3/22/13 15:00
2013,3,22,1542,1545,-3,1943,1907,36,UA,132,N17122,JFK,LAX,358,2475,15,45,3/22/13 15:00
2013,3,22,1556,1600,-4,1943,1934,9,DL,1461,N713TW,JFK,LAX,352,2475,16,0,3/22/13 16:00
2013,3,22,1626,1630,-4,1952,1954,-2,B6,675,N804JB,JFK,LAX,356,2475,16,30,3/22/13 16:00
2013,3,22,1639,1645,-6,1956,2005,-9,AA,181,N335AA,JFK,LAX,343,2475,16,45,3/22/13 16:00
2013,3,22,1657,1510,107,2006,1818,108,UA,1665,N19136,EWR,LAX,342,2454,15,10,3/22/13 15:00
2013,3,22,1705,1655,10,2027,2030,-3,VX,413,N638VA,JFK,LAX,359,2475,16,55,3/22/13 16:00
2013,3,22,1723,1725,-2,2050,2100,-10,DL,127,N707TW,JFK,LAX,350,2475,17,25,3/22/13 17:00
2013,3,22,1751,1753,-2,2102,2105,-3,UA,535,N512UA,JFK,LAX,354,2475,17,53,3/22/13 17:00
2013,3,22,1811,1750,21,2136,2101,35,UA,1139,N75851,EWR,LAX,338,2454,17,50,3/22/13 17:00
2013,3,22,1859,1900,-1,2316,2240,36,DL,87,N624AG,JFK,LAX,359,2475,19,0,3/22/13 19:00
2013,3,22,1905,1905,0,2158,2225,-27,AA,21,N323AA,JFK,LAX,332,2475,19,5,3/22/13 19:00
2013,3,22,2011,2005,6,2351,2330,21,VX,415,N634VA,JFK,LAX,365,2475,20,5,3/22/13 20:00
2013,3,22,2032,2029,3,2336,2333,3,UA,771,N502UA,JFK,LAX,342,2475,20,29,3/22/13 20:00
2013,3,22,2039,1820,139,2359,2150,129,AA,119,N3FAAA,EWR,LAX,350,2454,18,20,3/22/13 18:00
2013,3,22,2042,2045,-3,4,2357,7,B6,677,N805JB,JFK,LAX,353,2475,20,45,3/22/13 20:00
2013,3,22,2058,2100,-2,27,32,-5,DL,2363,N723TW,JFK,LAX,362,2475,21,0,3/22/13 21:00
2013,3,22,2131,2135,-4,49,50,-1,AA,185,N339AA,JFK,LAX,343,2475,21,35,3/22/13 21:00
2013,3,23,559,600,-1,939,915,24,UA,797,N557UA,JFK,LAX,358,2475,6,0,3/23/13 6:00
2013,3,23,637,640,-3,948,1000,-12,UA,387,N844UA,EWR,LAX,344,2454,6,40,3/23/13 6:00
2013,3,23,723,710,13,1054,1035,19,VX,399,N636VA,JFK,LAX,355,2475,7,10,3/23/13 7:00
2013,3,23,830,830,0,1140,1150,-10,UA,161,N57863,EWR,LAX,339,2454,8,30,3/23/13 8:00
2013,3,23,840,840,0,1141,1147,-6,UA,228,N512UA,JFK,LAX,339,2475,8,40,3/23/13 8:00
2013,3,23,855,900,-5,1215,1224,-9,DL,120,N722TW,JFK,LAX,345,2475,9,0,3/23/13 9:00
2013,3,23,900,900,0,1203,1220,-17,AA,1,N338AA,JFK,LAX,341,2475,9,0,3/23/13 9:00
2013,3,23,909,910,-1,1216,1235,-19,VX,407,N638VA,JFK,LAX,341,2475,9,10,3/23/13 9:00
2013,3,23,1058,1030,28,1354,1340,14,AA,19,N335AA,JFK,LAX,334,2475,10,30,3/23/13 10:00
2013,3,23,1111,1115,-4,1433,1424,9,B6,673,N806JB,JFK,LAX,346,2475,11,15,3/23/13 11:00
2013,3,23,1126,1130,-4,1431,1437,-6,UA,703,N560UA,JFK,LAX,341,2475,11,30,3/23/13 11:00
2013,3,23,1159,1200,-1,1506,1508,-2,DL,863,N624AG,JFK,LAX,345,2475,12,0,3/23/13 12:00
2013,3,23,1159,1200,-1,1449,1510,-21,AA,3,N324AA,JFK,LAX,335,2475,12,0,3/23/13 12:00
2013,3,23,1323,1325,-2,1639,1650,-11,VX,411,N630VA,JFK,LAX,350,2475,13,25,3/23/13 13:00
2013,3,23,1346,1345,1,1656,1705,-9,AA,117,N323AA,JFK,LAX,348,2475,13,45,3/23/13 13:00
2013,3,23,1449,1455,-6,1822,1825,-3,DL,963,N717TW,JFK,LAX,358,2475,14,55,3/23/13 14:00
2013,3,23,1521,1320,121,1914,1628,166,UA,1584,N19141,EWR,LAX,335,2454,13,20,3/23/13 13:00
2013,3,23,1527,1515,12,1833,1825,8,UA,1665,N33103,EWR,LAX,342,2454,15,15,3/23/13 15:00
2013,3,23,1538,1545,-7,1922,1857,25,UA,841,N554UA,JFK,LAX,350,2475,15,45,3/23/13 15:00
2013,3,23,1542,1545,-3,1925,1910,15,AA,133,N320AA,JFK,LAX,341,2475,15,45,3/23/13 15:00
2013,3,23,1609,1600,9,2012,1930,42,DL,1461,N705TW,JFK,LAX,354,2475,16,0,3/23/13 16:00
2013,3,23,1642,1645,-3,2017,2005,12,AA,181,N339AA,JFK,LAX,342,2475,16,45,3/23/13 16:00
2013,3,23,1700,1655,5,2036,2030,6,VX,413,N632VA,JFK,LAX,353,2475,16,55,3/23/13 16:00
2013,3,23,1733,1740,-7,2121,2104,17,DL,127,N706TW,JFK,LAX,352,2475,17,40,3/23/13 17:00
2013,3,23,1753,1755,-2,2121,2114,7,B6,675,N804JB,JFK,LAX,347,2475,17,55,3/23/13 17:00
2013,3,23,1758,1750,8,2109,2055,14,UA,1721,N57869,EWR,LAX,337,2454,17,50,3/23/13 17:00
2013,3,23,1819,1820,-1,2139,2150,-11,AA,119,N3BGAA,EWR,LAX,345,2454,18,20,3/23/13 18:00
2013,3,23,1827,1833,-6,2156,2145,11,UA,535,N502UA,JFK,LAX,346,2475,18,33,3/23/13 18:00
2013,3,23,1900,1900,0,2258,2236,22,DL,87,N707TW,JFK,LAX,349,2475,19,0,3/23/13 19:00
2013,3,23,1902,1905,-3,2220,2225,-5,AA,21,N329AA,JFK,LAX,336,2475,19,5,3/23/13 19:00
2013,3,23,2000,2005,-5,2355,2330,25,VX,415,N633VA,JFK,LAX,354,2475,20,5,3/23/13 20:00
2013,3,23,2044,2045,-1,16,2357,19,B6,677,N712JB,JFK,LAX,354,2475,20,45,3/23/13 20:00
2013,3,23,2129,2135,-6,51,50,1,AA,185,N336AA,JFK,LAX,340,2475,21,35,3/23/13 21:00
2013,3,24,629,630,-1,919,943,-24,UA,387,N585UA,EWR,LAX,330,2454,6,30,3/24/13 6:00
2013,3,24,658,700,-2,1008,1030,-22,DL,763,N709TW,JFK,LAX,338,2475,7,0,3/24/13 7:00
2013,3,24,712,715,-3,1026,1037,-11,B6,671,N637JB,JFK,LAX,349,2475,7,15,3/24/13 7:00
2013,3,24,718,710,8,1029,1035,-6,VX,399,N621VA,JFK,LAX,346,2475,7,10,3/24/13 7:00
2013,3,24,724,730,-6,1026,1100,-34,AA,33,N338AA,JFK,LAX,343,2475,7,30,3/24/13 7:00
2013,3,24,832,830,2,1147,1150,-3,UA,161,N57870,EWR,LAX,331,2454,8,30,3/24/13 8:00
2013,3,24,834,840,-6,1135,1147,-12,UA,443,N502UA,JFK,LAX,332,2475,8,40,3/24/13 8:00
2013,3,24,859,900,-1,1216,1220,-4,AA,1,N328AA,JFK,LAX,349,2475,9,0,3/24/13 9:00
2013,3,24,900,900,0,1149,1224,-35,DL,120,N713TW,JFK,LAX,313,2475,9,0,3/24/13 9:00
2013,3,24,917,910,7,1242,1235,7,VX,407,N642VA,JFK,LAX,343,2475,9,10,3/24/13 9:00
2013,3,24,1018,1010,8,1336,1325,11,UA,1605,N37466,EWR,LAX,334,2454,10,10,3/24/13 10:00
2013,3,24,1022,1030,-8,1335,1340,-5,AA,19,N324AA,JFK,LAX,346,2475,10,30,3/24/13 10:00
2013,3,24,1112,1115,-3,1407,1424,-17,B6,673,N805JB,JFK,LAX,341,2475,11,15,3/24/13 11:00
2013,3,24,1122,1130,-8,1412,1437,-25,UA,703,N557UA,JFK,LAX,332,2475,11,30,3/24/13 11:00
2013,3,24,1159,1200,-1,1511,1511,0,DL,863,N727TW,JFK,LAX,333,2475,12,0,3/24/13 12:00
2013,3,24,1204,1200,4,1453,1510,-17,AA,3,N329AA,JFK,LAX,331,2475,12,0,3/24/13 12:00
2013,3,24,1316,1320,-4,1611,1630,-19,UA,1054,N29129,EWR,LAX,330,2454,13,20,3/24/13 13:00
2013,3,24,1330,1325,5,1633,1650,-17,VX,411,N622VA,JFK,LAX,343,2475,13,25,3/24/13 13:00
2013,3,24,1343,1345,-2,1644,1705,-21,AA,117,N319AA,JFK,LAX,335,2475,13,45,3/24/13 13:00
2013,3,24,1444,1445,-1,1750,1819,-29,DL,963,N718TW,JFK,LAX,335,2475,14,45,3/24/13 14:00
2013,3,24,1541,1545,-4,1837,1910,-33,AA,133,N323AA,JFK,LAX,324,2475,15,45,3/24/13 15:00
2013,3,24,1550,1545,5,1855,1902,-7,UA,132,N17133,JFK,LAX,325,2475,15,45,3/24/13 15:00
2013,3,24,1606,1600,6,1923,1934,-11,DL,1461,N713TW,JFK,LAX,333,2475,16,0,3/24/13 16:00
2013,3,24,1626,1630,-4,1917,1954,-37,B6,675,N809JB,JFK,LAX,326,2475,16,30,3/24/13 16:00
2013,3,24,1643,1525,78,1916,1834,42,UA,1665,N12125,EWR,LAX,315,2454,15,25,3/24/13 15:00
2013,3,24,1646,1645,1,1954,2005,-11,AA,181,N336AA,JFK,LAX,333,2475,16,45,3/24/13 16:00
2013,3,24,1717,1655,22,2010,2030,-20,VX,413,N632VA,JFK,LAX,333,2475,16,55,3/24/13 16:00
2013,3,24,1724,1725,-1,2018,2100,-42,DL,127,N706TW,JFK,LAX,316,2475,17,25,3/24/13 17:00
2013,3,24,1753,1755,-2,2106,2107,-1,UA,535,N596UA,JFK,LAX,323,2475,17,55,3/24/13 17:00
2013,3,24,1802,1745,17,2052,2055,-3,UA,1721,N74856,EWR,LAX,316,2454,17,45,3/24/13 17:00
2013,3,24,1812,1820,-8,2054,2150,-56,AA,119,N3HBAA,EWR,LAX,317,2454,18,20,3/24/13 18:00
2013,3,24,1904,1905,-1,2155,2225,-30,AA,21,N339AA,JFK,LAX,317,2475,19,5,3/24/13 19:00
2013,3,24,1913,1900,13,2217,2240,-23,DL,87,N750AT,JFK,LAX,327,2475,19,0,3/24/13 19:00
2013,3,24,2005,2000,5,2248,2325,-37,UA,1466,N39726,EWR,LAX,315,2454,20,0,3/24/13 20:00
2013,3,24,2019,2025,-6,2259,2329,-30,UA,771,N512UA,JFK,LAX,307,2475,20,25,3/24/13 20:00
2013,3,24,2021,2005,16,2334,2330,4,VX,415,N638VA,JFK,LAX,326,2475,20,5,3/24/13 20:00
2013,3,24,2059,2100,-1,2358,32,-34,DL,2363,N705TW,JFK,LAX,325,2475,21,0,3/24/13 21:00
2013,3,24,2135,2135,0,11,50,-39,AA,185,N327AA,JFK,LAX,311,2475,21,35,3/24/13 21:00
2013,3,24,2215,2045,90,101,2357,64,B6,677,N637JB,JFK,LAX,324,2475,20,45,3/24/13 20:00
2013,3,25,27,2005,262,313,2330,223,VX,415,N625VA,JFK,LAX,322,2475,20,5,3/25/13 20:00
2013,3,25,601,610,-9,921,925,-4,UA,797,N510UA,JFK,LAX,327,2475,6,10,3/25/13 6:00
2013,3,25,656,700,-4,1009,1030,-21,DL,763,N727TW,JFK,LAX,329,2475,7,0,3/25/13 7:00
2013,3,25,707,710,-3,956,1035,-39,VX,399,N636VA,JFK,LAX,320,2475,7,10,3/25/13 7:00
2013,3,25,714,715,-1,1003,1037,-34,B6,671,N632JB,JFK,LAX,322,2475,7,15,3/25/13 7:00
2013,3,25,728,730,-2,1005,1100,-55,AA,33,N328AA,JFK,LAX,315,2475,7,30,3/25/13 7:00
2013,3,25,829,831,-2,1144,1151,-7,UA,1223,N57852,EWR,LAX,338,2454,8,31,3/25/13 8:00
2013,3,25,831,840,-9,1127,1150,-23,UA,443,N596UA,JFK,LAX,324,2475,8,40,3/25/13 8:00
2013,3,25,852,900,-8,1209,1224,-15,DL,120,N722TW,JFK,LAX,334,2475,9,0,3/25/13 9:00
2013,3,25,855,900,-5,1146,1220,-34,AA,1,N320AA,JFK,LAX,323,2475,9,0,3/25/13 9:00
2013,3,25,911,910,1,1209,1235,-26,VX,407,N835VA,JFK,LAX,327,2475,9,10,3/25/13 9:00
2013,3,25,1026,1030,-4,1244,1340,-56,AA,19,N336AA,JFK,LAX,298,2475,10,30,3/25/13 10:00
2013,3,25,1031,1034,-3,1318,1350,-32,UA,1735,N73299,EWR,LAX,314,2454,10,34,3/25/13 10:00
2013,3,25,1121,1130,-9,1424,1437,-13,UA,703,N557UA,JFK,LAX,324,2475,11,30,3/25/13 11:00
2013,3,25,1155,1115,40,1455,1424,31,B6,673,N658JB,JFK,LAX,320,2475,11,15,3/25/13 11:00
2013,3,25,1155,1200,-5,1444,1510,-26,AA,3,N339AA,JFK,LAX,322,2475,12,0,3/25/13 12:00
2013,3,25,1156,1200,-4,1511,1511,0,DL,863,N704X,JFK,LAX,330,2475,12,0,3/25/13 12:00
2013,3,25,1323,1325,-2,1628,1650,-22,VX,411,N627VA,JFK,LAX,333,2475,13,25,3/25/13 13:00
2013,3,25,1324,1320,4,1613,1628,-15,UA,1054,N48127,EWR,LAX,320,2454,13,20,3/25/13 13:00
2013,3,25,1340,1345,-5,1659,1705,-6,AA,117,N329AA,JFK,LAX,330,2475,13,45,3/25/13 13:00
2013,3,25,1442,1445,-3,1729,1819,-50,DL,963,N709TW,JFK,LAX,320,2475,14,45,3/25/13 14:00
2013,3,25,1517,1510,7,1808,1818,-10,UA,1665,N17128,EWR,LAX,322,2454,15,10,3/25/13 15:00
2013,3,25,1545,1545,0,1852,1909,-17,UA,132,N29129,JFK,LAX,320,2475,15,45,3/25/13 15:00
2013,3,25,1547,1545,2,1842,1910,-28,AA,133,N335AA,JFK,LAX,330,2475,15,45,3/25/13 15:00
2013,3,25,1556,1600,-4,1836,1934,-58,DL,1461,N722TW,JFK,LAX,316,2475,16,0,3/25/13 16:00
2013,3,25,1633,1630,3,1921,1954,-33,B6,675,N637JB,JFK,LAX,325,2475,16,30,3/25/13 16:00
2013,3,25,1649,1645,4,2011,2005,6,AA,181,N327AA,JFK,LAX,337,2475,16,45,3/25/13 16:00
2013,3,25,1720,1655,25,2004,2030,-26,VX,413,N633VA,JFK,LAX,318,2475,16,55,3/25/13 16:00
2013,3,25,1723,1725,-2,1958,2100,-62,DL,127,N705TW,JFK,LAX,316,2475,17,25,3/25/13 17:00
2013,3,25,1811,1750,21,2055,2101,-6,UA,1139,N75854,EWR,LAX,313,2454,17,50,3/25/13 17:00
2013,3,25,1816,1753,23,2118,2105,13,UA,535,N554UA,JFK,LAX,329,2475,17,53,3/25/13 17:00
2013,3,25,1856,1900,-4,2143,2240,-57,DL,87,N718TW,JFK,LAX,323,2475,19,0,3/25/13 19:00
2013,3,25,2015,1905,70,2245,2225,20,AA,21,N319AA,JFK,LAX,312,2475,19,5,3/25/13 19:00
2013,3,25,2026,1820,126,2306,2150,76,AA,119,N3CBAA,EWR,LAX,316,2454,18,20,3/25/13 18:00
