default	credit.policy	installment	log.annual.inc	fico	inq.last.6mths	revol.bal	Validation
0	1	225.52	10.0302964	712	2	4435	0
0	1	654.28	11.4782098	792	1	37466	0
0	1	223.63	10.524064	747	0	3255	0
0	1	525.82	11.1273218	747	1	2362	0
1	1	183.2	10.3089527	722	3	716	0
0	1	542.77	11.0821426	707	0	14493	0
0	1	438.93	10.8197783	712	2	11957	0
0	1	343.41	10.7789563	737	2	1772	0
0	1	352.67	10.4573727	667	1	11670	0
0	1	127.79	10.9150885	752	1	1112	0
0	1	236.62	11.5327281	717	0	4452	0
1	1	79.24	10.1658518	692	3	731	0
0	1	240.68	11.695247	662	3	34454	0
0	1	125.35	9.68009397	762	1	998	0
0	1	333.15	11.407565	737	2	61374	0
1	1	183.69	10.858999	662	0	22312	0
0	1	160.48	10.8723707	727	1	2369	0
0	1	99.95	11.736069	697	0	6324	0
1	1	594.25	11.1562505	727	0	30372	0
0	1	320.95	10.6735958	742	0	14716	0
0	1	200.56	11.0665759	807	1	0	0
0	1	162.83	10.3089527	672	0	1002	0
0	1	319.47	10.8781227	762	1	3391	0
0	1	301.2	11.0381264	697	3	3006	0
1	1	205.38	10.4912742	662	0	8710	0
0	1	87.51	10.4193007	667	0	286	0
0	1	383.37	10.3089527	777	0	1505	0
0	1	706.27	11.2332116	677	1	23998	0
0	1	261.32	10.7789563	662	0	6375	0
0	1	264.11	11.5521462	707	1	57261	0
0	1	98.15	10.1266311	717	3	590	0
0	1	90.65	10.9150885	667	0	19336	0
0	1	343.83	11.0020998	677	3	1547	0
0	1	66.33	9.39266193	707	1	1616	0
0	1	66.03	11.0020998	692	0	9171	0
0	1	473.21	10.9150885	697	3	8262	0
0	1	547.67	10.7144178	682	0	14731	0
0	1	314.06	11.2644641	727	0	10993	0
0	1	295.77	12.3051756	712	0	12904	0
0	1	344.7	11.7598168	802	0	5272	0
0	1	331.64	11.2252434	727	1	7642	0
0	1	188.02	11.4467857	752	0	7501	0
0	1	313.37	10.6689554	782	1	5096	0
0	1	163.57	10.933107	717	2	24004	0
0	1	561.23	10.858999	762	0	11467	0
0	1	840.45	11.3504065	742	4	5193	0
0	1	607.87	11.3850921	697	0	15008	0
0	1	508.84	11.127263	692	1	14045	0
0	1	279.72	10.5523693	707	2	490	0
1	1	523.42	11.3931505	752	0	3327	0
1	1	133.87	11.1193494	682	1	33115	0
0	1	111.82	9.86266556	767	0	4160	0
0	1	169.62	10.463903	677	0	13147	0
0	1	300.83	11.695247	777	1	5981	0
0	1	262.22	11.1844214	697	0	13835	0
0	1	182.36	10.8341742	687	1	1158	0
0	1	855.73	11.407565	707	0	17958	0
0	1	95.85	10.8197783	732	0	14161	0
0	1	156.69	10.7144178	772	4	5392	0
0	1	821.59	12.4874851	787	2	3131	0
0	1	333	11.0020998	712	1	17809	0
0	1	165.07	11.0822041	707	2	0	0
1	1	239.61	12.3458346	662	1	5086	0
0	1	103.62	10.6213274	662	0	6241	0
0	1	302.57	11.2118204	692	0	24401	0
0	1	211.27	10.5965347	682	3	4480	0
0	1	98.15	10.4042628	712	3	6630	0
0	1	63.88	10.4434836	672	2	24209	0
0	1	245.36	11.0821426	742	4	62466	0
0	1	94.01	9.90348755	747	1	7783	0
1	1	154.06	10.2398169	732	2	6246	0
0	1	51.58	11.0020998	697	2	23187	0
0	1	188.02	10.5965347	767	0	3812	0
1	1	902.5	11.3504065	722	2	2036	0
1	1	282.4	11.4510501	682	1	65621	0
0	1	164.32	11.0744205	717	2	1460	0
0	1	385.14	11.2252434	747	2	5212	0
0	1	118.21	9.61580548	742	0	0	0
0	1	410.75	11.0428578	677	1	4450	0
0	1	237.46	10.8967393	672	0	6062	0
0	1	305.31	11.6868788	682	2	75723	0
0	1	205.41	11.4927228	742	4	14001	0
0	1	319.47	11.1123882	797	0	0	0
0	1	33.17	11.3736634	697	0	5742	0
0	1	165.07	10.5186732	762	1	0	0
0	1	191.69	10.4631033	737	2	9432	0
0	1	538.14	10.5453414	722	0	0	0
0	1	678.46	10.8395809	697	1	8467	0
0	1	285.76	10.8197783	732	1	8359	0
0	1	374.84	10.6919449	692	1	9900	0
0	1	319.47	10.7363967	767	0	24523	0
0	1	339.23	11.3736634	692	0	14943	0
0	1	95.85	10.2977569	757	1	0	0
0	1	235.03	11.9049405	802	1	7914	0
1	1	320.65	12.3758154	667	0	22353	0
0	1	122.21	10.9681293	697	0	4596	0
0	1	33.78	10.6454249	672	2	11189	0
0	1	39.8	9.47270464	707	0	772	0
0	1	203.54	10.3417425	702	1	2314	0
0	1	53.55	10.1266311	712	0	3375	0
0	1	402.58	11.6127708	747	1	39833	0
0	1	319.47	12.2010601	802	0	144723	0
0	1	167.34	10.5453414	682	0	19876	0
0	1	224.66	10.7144178	727	0	10082	0
0	1	198.09	9.79812704	707	0	10040	0
0	1	328.64	10.8197783	722	1	14483	0
0	1	328.64	11.3736634	747	3	14406	0
1	1	886.75	11.6784399	742	1	6835	0
0	1	914.42	11.736069	707	2	26339	0
0	1	76.68	10.5966347	737	0	10379	0
0	1	684.58	11.8913071	692	1	0	0
0	1	669.33	10.5966347	722	0	18658	0
0	1	108.11	10.2750511	737	1	22245	0
0	1	208.15	11.0770218	717	0	5518	0
0	1	96.29	11.3385721	717	1	31089	0
0	1	191.69	11.1531027	747	1	5307	0
0	1	453.09	11.1562505	712	2	34560	0
0	1	287.53	11.3503595	812	1	1343	0
0	1	137.88	10.4042628	747	0	433	0
0	1	318.38	10.4744671	707	3	30332	0
0	1	101.77	10.8197783	672	1	17015	0
0	1	471.79	11.3144745	762	0	3629	0
0	1	825.34	11.478748	752	1	17091	0
0	1	333.15	10.7144178	707	0	4924	0
0	1	159.74	10.8198583	777	0	2294	0
0	1	479.21	11.0020998	677	1	14180	0
0	1	124.77	10.8448026	797	0	3832	0
0	1	681.51	12.4292162	687	1	11356	0
0	1	229	10.2299095	717	3	4635	0
0	1	101.32	10.8024287	717	2	1672	0
0	1	163.57	11.6036798	717	2	34267	0
0	1	261.35	11.2252434	667	1	25908	0
1	1	396.17	10.9508066	722	1	7636	0
0	1	506.56	10.8716114	692	0	10372	0
0	1	205.41	10.6689554	727	1	2210	0
0	1	112.81	10.4632176	737	1	5015	0
0	1	191.69	10.3347504	752	0	8143	0
1	1	419.84	11.0821426	712	0	13583	0
0	1	259.86	10.9852927	692	1	7133	0
1	1	167.34	10.3089527	697	1	0	0
0	1	159.74	11.05089	737	1	5163	0
0	1	99.05	11.5521462	712	1	21072	0
1	1	127.79	10.6213274	747	0	24764	0
1	1	148.59	10.8489487	707	1	11374	0
0	1	156.69	9.47270464	762	0	1970	0
1	1	152.45	10.3089527	727	3	6070	0
1	1	178.14	10.8197783	687	2	5800	0
0	1	301.2	11.3480508	692	1	7407	0
0	1	494.53	11.2897819	752	3	513	0
0	1	319.47	10.9331784	777	0	798	0
0	1	332.25	10.6164374	752	1	3741	0
0	1	565.02	10.9508066	662	0	19607	0
1	1	499.73	10.7144178	712	3	5786	0
0	1	312.23	11.0348897	677	1	15149	0
0	1	262.91	11.4156433	722	1	7670	0
0	1	47.93	11.0821426	742	0	2232	0
1	1	403.42	10.4632176	687	1	8568	0
0	1	223.63	10.5186732	737	1	22450	0
0	1	328.64	11.4295439	717	3	12809	0
0	1	871.16	13.0170029	687	2	4853	0
1	1	346.92	10.7144178	667	1	29482	0
0	1	200.8	10.6213274	682	0	9469	0
1	1	333.15	11.4295873	702	0	17328	0
0	1	817.82	11.8130301	707	0	24146	0
0	1	508.84	11.4109038	682	0	24545	0
0	1	90.77	10.7144178	697	0	2857	0
0	1	215.66	10.7789563	697	0	3881	0
0	1	100.4	11.0020998	682	0	8288	0
0	1	159.92	11.2252434	697	0	21069	0
0	1	156.69	10.2399598	752	1	2583	0
1	1	175.79	10.3859137	662	0	0	0
0	1	215.57	11.3385721	702	1	14575	0
0	1	449.32	11.2644641	802	1	1236	0
0	1	128.33	10.7144178	702	0	5144	0
0	1	364.72	10.7363097	692	1	13067	0
0	1	57.25	9.74096862	712	3	14385	0
1	1	98.15	10.9802632	722	2	11855	0
0	1	882.84	12.5602445	687	0	95324	0
0	1	133.87	10.5966347	687	0	7227	0
0	1	86.73	11.1844214	667	0	16242	0
0	1	385.14	10.4631033	767	1	12002	0
0	1	331.64	11.407565	712	0	32678	0
0	1	379.23	11.1418618	682	0	21479	0
0	1	530.63	11.4510501	717	1	9867	0
0	1	327.14	11.1562505	722	0	2401	0
0	1	204.46	11.695247	672	2	41042	0
0	1	115.01	10.6919449	797	0	0	0
0	1	112.33	10.5966347	717	1	4199	0
0	1	139.39	9.61580548	787	1	1573	0
0	1	489.67	10.7144178	687	0	15134	0
0	1	134.48	9.34040326	687	0	3789	0
0	1	463.05	10.8967393	682	3	18749	0
0	1	196.29	10.0432495	742	0	591	0
1	1	199.89	10.1811193	687	0	14387	0
0	1	681.51	11.695247	687	1	24911	0
0	1	116.61	10.5966347	687	0	3900	0
0	1	235.44	10.8197783	692	2	19609	0
0	1	125.35	11.127263	772	2	471	0
1	1	191.69	11.4646802	742	0	31108	0
0	1	251.6	10.3089527	712	1	12017	0
0	1	403.42	10.4341158	687	2	8856	0
0	1	449.76	11.127263	707	0	28714	0
0	1	201.1	9.86266556	682	2	0	0
0	1	142.98	11.5129255	752	3	50284	0
0	1	203.69	11.7280046	752	3	7828	0
0	1	206.3	10.7789563	662	0	5565	0
0	1	122.13	9.61580548	682	1	371	0
0	1	238.53	11.1913418	682	1	22541	0
0	1	299.84	11.517913	697	1	20994	0
0	1	255.58	10.3089527	772	0	7590	0
0	1	447.8	10.4631033	687	0	23698	0
0	1	87.09	10.7789563	702	1	8129	0
0	1	751.47	10.7789563	667	1	0	0
0	1	100.28	10.3089527	762	1	179	0
0	1	59.97	11.0020998	732	0	16854	0
1	1	337.71	10.7363967	687	0	4351	0
0	1	275.07	10.8967393	662	2	14867	0
0	1	173.46	11.3504065	672	1	9952	0
0	1	283.18	11.0821426	692	0	9283	0
0	1	700.04	11.695247	677	3	29799	0
0	1	282.4	11.9381932	712	3	5714	0
0	1	94.01	10.3089527	742	0	8112	0
1	1	120.34	10.224411	672	3	10455	0
0	1	262.91	11.0020998	742	2	4824	0
0	1	427.23	11.2118744	742	2	957	0
0	1	657.27	11.407565	757	0	5948	0
1	1	385.14	11.0821426	752	2	54707	0
0	1	470.66	11.884489	717	1	2424	0
1	1	141.2	10.2346601	682	2	4002	0
0	1	497.02	11.1562505	707	1	65335	0
0	1	320.95	11.2252434	737	1	21027	0
1	1	571.51	10.1658518	752	7	77929	0
0	1	207.23	9.85198371	662	0	5825	0
0	1	495.21	11.7117763	727	0	13410	0
0	1	351.6	10.9150885	717	2	17808	0
0	1	234.27	11.0020998	697	1	11391	0
0	1	155.96	10.4879353	797	0	4787	0
0	1	709.18	11.7752897	702	2	11956	0
0	1	254.42	10.7768708	677	1	8815	0
0	1	47.07	8.4945385	722	3	0	0
0	1	135.09	10.3089527	752	8	2049	0
0	1	337.71	11.3504065	702	1	16528	0
0	1	602.4	11.5327281	707	0	11318	0
0	1	266.52	10.5160481	717	0	6883	0
0	1	203.82	10.3089527	677	1	3962	0
0	1	399.78	10.8589221	702	0	15524	0
0	1	288.85	10.6805162	737	1	15228	0
0	1	371.48	10.9150157	682	0	10756	0
0	1	261.35	10.7144178	662	0	5015	0
0	1	266.4	10.7579029	762	1	7470	0
0	1	153.35	11.2772031	742	0	22101	0
0	1	394.36	10.7144178	722	2	5079	0
0	1	327.14	10.8197783	727	0	10593	0
0	1	328.6	11.407565	667	0	11265	0
0	1	312.23	11.0390102	662	2	12842	0
0	1	690.74	12.0015055	712	0	106181	0
0	1	417.79	11.2058295	742	1	2577	0
0	1	314.06	11.9447598	732	2	33147	0
0	1	351.58	11.3504065	672	2	9132	0
0	1	182.41	10.6689554	697	3	5668	0
0	1	265.32	10.5966347	717	0	7131	0
0	1	173.86	11.5129255	742	1	73258	0
0	1	481.42	10.8781227	782	2	17040	0
0	1	589.01	11.0556406	737	1	51054	0
0	1	351.21	11.3504065	682	0	4611	0
0	1	47.93	10.8155293	722	1	1498	0
0	1	910.44	11.695247	672	0	96565	0
0	1	445.69	10.8445099	717	2	13582	0
0	1	663.28	11.1844214	727	0	20979	0
0	1	529.71	11.6082356	662	2	14517	0
0	1	167.34	10.3734912	682	1	1278	0
0	1	171.53	10.8198583	667	2	10883	0
0	1	323.87	10.5713169	727	0	10299	0
0	1	198.99	10.7789563	712	0	4659	0
0	1	196.29	11.1273218	717	2	27411	0
0	1	174.24	11.0821426	677	1	5239	0
0	1	334.67	11.1707168	707	2	11437	0
0	1	356.27	10.8395809	702	3	19230	0
0	1	108.66	10.7031546	787	2	5284	0
0	1	449.32	11.1501606	762	0	14992	0
0	1	164.02	11.1562505	717	2	4093	0
0	1	561.23	11.1219844	727	0	21676	0
0	1	460.04	11.3205536	772	2	4554	0
0	1	109.17	10.9681983	752	0	17771	0
0	1	429.18	11.1561934	712	1	24893	0
0	1	67.85	10.1464337	667	0	11821	0
0	1	32.72	10.379672	717	0	0	0
0	1	327.22	10.7144178	732	3	696	0
0	1	313.37	11.407565	777	0	2881	0
0	1	313.37	11.3265959	777	3	1226	0
0	1	351.42	11.5617156	747	1	5297	0
0	1	463.88	10.9681983	742	2	0	0
1	1	133.26	10.5713169	692	1	6714	0
0	1	243.37	10.5966347	692	1	9325	0
0	1	385.14	11.1562505	757	2	14745	0
1	1	287.2	10.8780472	692	1	11835	0
0	1	144.43	11.05089	732	3	4004	0
0	1	316.62	10.3417425	667	0	978	0
0	1	204.46	11.1562505	672	1	7635	0
0	1	219.36	11.0852148	757	1	15223	0
1	1	320.95	10.6851034	737	2	1876	0
1	1	504.27	11.4616322	697	0	33981	0
0	1	281.14	10.0774409	782	2	1483	0
0	1	256.76	10.7789563	762	0	5060	0
0	1	628.42	11.2772031	707	1	6495	0
0	1	278.07	10.6454249	817	0	84	0
0	1	47.01	11.05089	732	1	5848	0
0	1	165.82	10.8197783	772	0	5108	0
0	1	297.11	10.9150157	752	1	2498	0
0	1	494.53	10.7789563	742	0	16055	0
0	1	430.31	11.0020998	697	0	13957	0
0	1	527.36	11.1562505	662	0	18503	0
0	1	825.34	11.5129255	762	2	5380	0
0	1	37.43	10.3734912	757	1	13271	0
0	1	334.67	10.7363967	702	0	7882	0
0	1	223.63	10.5966347	742	0	21414	0
1	1	265.79	10.4341158	672	2	4601	0
0	1	713.4	12.0816879	707	2	113283	0
0	1	385.14	11.0020998	762	0	13659	0
0	1	259.03	11.05089	697	3	10013	0
0	1	675.41	11.2252434	702	0	19894	0
1	1	132.66	11.1273218	707	3	24802	0
0	1	169.01	10.4912742	692	1	2481	0
1	1	855.73	11.6676703	712	1	26438	0
0	1	221.28	11.3504065	762	1	17390	0
0	1	530.63	11.2644641	742	0	16578	0
1	1	875.04	11.5898865	682	1	36015	0
1	1	365.6	10.6334487	697	0	8422	0
0	1	255.58	10.6689554	752	3	5410	0
0	1	251	10.7789563	692	0	12189	0
0	1	124.24	9.85219426	787	2	2331	0
0	1	223.63	10.7995756	737	3	21140	0
0	1	285.95	11.695247	742	3	43488	0
0	1	221.88	11.1562505	742	0	993	0
0	1	170.69	9.61580548	692	2	0	0
0	1	163.64	9.86266556	677	0	1089	0
1	1	268.95	10.7579029	692	1	11798	0
0	1	50.89	9.79812704	707	0	865	0
0	1	297.95	10.5050675	682	1	8559	0
0	1	109.68	10.3089527	747	3	2298	0
0	1	231.94	10.3488462	712	1	6955	0
0	1	669.33	11.5898865	717	1	33900	0
0	1	247.01	11.2252434	667	1	39236	0
0	1	82.43	10.4631033	702	2	8677	0
0	1	162.25	10.6454249	677	0	9090	0
0	1	605.4	10.6744288	707	0	3423	0
0	1	312.95	10.3734912	737	0	3760	0
0	1	645.26	12.4090135	672	0	145711	0
0	1	163.17	11.1562505	697	0	5040	0
0	1	41.42	10.2921455	697	0	11339	0
0	1	182.69	10.7342204	727	0	4902	0
0	1	652.87	11.4097847	697	1	11573	0
0	1	83.67	10.5469191	682	0	7527	0
0	1	360.84	10.7613014	727	2	15085	0
1	1	256.03	10.8197783	677	0	3676	0
0	1	381.26	10.5965347	767	0	11012	0
0	1	273.1	11.2897819	677	2	9356	0
0	1	160.07	10.1264711	712	0	9912	0
0	1	659.37	11.5617156	767	2	3700	0
0	1	157.46	10.4631033	722	0	14480	0
0	1	202.93	10.8197783	747	0	7689	0
0	1	365.05	10.9508066	692	1	31861	0
0	1	269.07	10.1658518	707	0	3045	0
0	1	73.63	10.2219413	682	0	15225	0
0	1	317.72	10.9150157	742	2	10041	0
0	1	514.59	10.858999	687	1	22918	0
0	1	494.53	11.3503595	742	1	14125	0
0	1	221.28	11.407565	737	1	13253	0
0	1	676.02	12.0137008	712	0	144165	0
0	1	114.38	11.2252434	712	1	48538	0
0	1	177.51	10.6188853	702	0	5082	0
0	1	252.89	10.5966347	757	1	26120	0
0	1	80.32	10.4631033	707	0	16022	0
0	1	102.42	10.7623187	677	3	4339	0
0	1	530.15	11.0821426	742	2	9562	0
0	1	362.66	10.214642	712	1	11534	0
0	1	112.95	9.79812704	687	0	15813	0
0	1	312.19	11.8130301	787	1	4200	0
0	1	277.16	11.0666384	697	0	6908	0
0	1	423.17	11.0020998	742	0	12419	0
0	1	156.1	9.61580548	757	2	11602	0
0	1	662.68	11.5617156	757	0	1470	0
0	1	284.5	11.2252434	792	0	2563	0
0	1	689.51	11.3522318	697	0	32954	0
0	1	437.24	11.2644641	702	2	1783	0
0	1	158.06	10.4043841	737	0	2870	0
0	1	626.68	11.4616322	727	3	35712	0
1	1	94.18	10.721614	682	1	2391	0
0	1	162.25	10.8197783	677	0	2523	0
0	1	201.8	11.0822041	682	1	10134	0
0	1	316.11	11.1982147	767	0	11140	0
0	1	492.21	11.2252434	662	3	12944	0
0	1	160.64	11.0540596	687	1	1725	0
0	1	682.74	11.3385721	707	1	27584	0
1	1	33.97	9.39266193	682	1	4352	0
0	1	703.15	11.0020998	747	2	15018	0
0	1	140.49	10.6920358	752	0	7204	0
0	1	522.23	11.0020998	677	0	10872	0
0	1	696.31	11.2644641	722	2	21881	0
0	1	407.63	11.2644641	682	1	28843	0
0	1	166.5	11.1844214	692	0	22457	0
0	1	93.66	11.0697585	762	0	4347	0
0	1	713.49	11.5129255	702	3	6939	0
0	1	133.87	10.4632176	692	1	1390	0
0	1	115.39	10.4631033	707	1	4336	0
0	1	662.68	11.2252434	737	0	25818	0
0	1	87.89	10.2035921	692	3	47	0
0	1	99.41	10.6454249	697	0	11900	0
0	1	143.39	10.8704714	662	0	24666	0
0	1	132.54	10.7144178	762	0	0	0
0	1	316.11	10.5965347	772	0	229	0
0	1	33.47	10.1905444	682	0	17080	0
0	1	247.27	10.9402244	737	0	7341	0
0	1	242.52	11.1844214	662	1	8018	0
0	1	492.06	11.09741	752	2	17312	0
0	1	164.02	11.0020998	717	2	6577	0
1	1	358.44	11.163368	757	0	9551	0
1	1	480.29	11.6082356	682	0	48306	0
0	1	167.34	9.86266556	687	0	2365	0
0	1	397.15	10.6454249	762	0	10687	0
0	1	317.72	11.7117763	737	3	31607	0
0	1	530.94	11.9829291	727	1	6563	0
0	1	444.81	10.858999	762	0	8447	0
0	1	348.05	10.6214249	712	3	2045	0
0	1	424.12	11.5617156	717	1	31280	0
0	1	676.02	11.407565	812	1	32422	0
0	1	173.86	10.652826	782	0	39	0
0	1	63.23	12.1442185	722	0	26702	0
0	1	411.64	10.3481734	702	0	14537	0
0	1	499.5	10.858999	747	0	9184	0
0	1	34.65	10.5186732	667	0	3150	0
0	1	652.78	11.6613455	767	0	4110	0
0	1	676.02	11.3504065	707	2	25299	0
0	1	312.19	10.7789563	797	0	4650	0
0	1	662.68	11.407565	737	0	24839	0
0	1	271.75	11.1844214	682	1	8180	0
0	1	409.08	10.8198583	667	3	32470	0
0	1	508.35	11.736069	772	0	78059	0
0	1	497.01	10.3481734	727	0	16566	0
0	1	290.55	10.275189	702	0	5830	0
0	1	113.8	10.5966347	727	0	3376	0
1	1	172.38	11.4616322	697	0	521	0
0	1	54.89	10.7789563	667	2	1587	0
0	1	138.47	11.0821426	722	0	4351	0
0	1	211.65	10.6572594	747	3	665	0
0	1	218.54	12.1007121	787	3	205	0
0	1	381.26	11.5129255	747	1	23270	0
0	1	226.3	10.5991316	672	0	17512	0
0	1	502	11.2897819	802	0	9	0
1	1	499.5	11.4186148	782	4	6321	0
0	1	86.97	8.98719682	752	0	2146	0
0	1	338.01	10.3734912	777	0	0	0
0	1	229.85	10.3481734	677	0	6007	0
1	1	522.08	11.3503595	717	0	5760	0
0	1	682.74	11.2860374	697	0	26379	0
0	1	167.34	9.90368753	707	0	6361	0
0	1	401.6	11.2118204	707	2	4358	0
0	1	191.22	11.2305626	757	1	5583	0
1	1	669.33	11.7280368	772	4	2757	0
0	1	164.02	10.3089527	762	0	135	0
1	1	317.72	12.1007121	742	3	1341	0
0	1	619.5	11.0348897	672	1	24971	0
0	1	395.63	10.8197783	727	2	15684	0
0	1	524.8	12.6835483	672	1	17057	0
1	1	219.42	10.5966347	687	1	899	0
0	1	543.75	10.8197783	682	3	16643	0
0	1	317.72	11.0348897	747	2	7107	0
0	1	399.6	10.6214249	712	2	10117	0
0	1	351.58	11.1101662	662	1	15735	0
0	1	140.63	11.1124479	677	1	1478	0
0	1	363.7	11.3504065	667	0	12337	0
0	1	333.61	10.3089527	762	1	3257	0
0	1	329.69	11.2252434	717	3	12443	0
0	1	689.51	11.5129255	677	0	25920	0
0	1	118.69	9.90368753	722	2	3475	0
0	1	519.68	12.0552265	677	2	2079	0
1	1	676.02	11.5617156	707	0	63861	0
0	1	716.95	10.7144178	712	0	589	0
0	1	381.26	11.6082356	807	0	1	0
0	1	411.67	11.2252434	677	0	16958	0
0	1	189.62	11.2745668	672	1	7841	0
1	1	127.09	11.0821426	742	4	8782	0
0	1	124.88	10.4341158	772	1	866	0
0	1	317.72	11.2252434	737	0	39304	0
0	1	659.37	10.8197783	747	1	24123	0
0	1	89.19	11.152472	697	0	0	0
0	1	67.61	8.29404964	697	2	598	0
0	1	249.75	11.2897819	742	1	7431	0
0	1	713.49	11.0020998	672	2	23595	0
0	1	442.55	11.0349542	802	2	15647	0
0	1	588.59	11.695247	712	2	10488	0
0	1	94.84	10.8198583	767	0	7074	0
0	1	132.54	11.0020998	707	0	8459	0
0	1	659.37	12.2060727	777	2	1719	0
0	1	623.27	11.088461	787	0	3526	0
0	1	249.75	10.8197783	782	1	4071	0
0	1	648.61	11.3504065	692	2	7541	0
0	1	430.75	10.5400644	772	0	3495	0
0	1	111.21	10.2399598	727	1	2697	0
0	1	676.02	11.1967479	707	0	67342	0
1	1	207.87	10.5966347	662	0	2998	0
0	1	494.53	11.9183906	732	0	10818	0
0	1	460.69	11.4927228	762	0	5564	0
0	1	169.85	11.0348897	707	3	6283	0
0	1	262.43	10.9150885	722	1	36269	0
0	1	435.19	10.6501755	747	0	36646	0
0	1	164.85	11.5617156	707	1	29097	0
0	1	214.05	10.8197783	682	0	8599	0
0	1	481.92	11.2252434	712	0	16916	0
0	1	472.38	11.0821426	742	2	8799	0
0	1	278.53	11.4824663	662	0	6637	0
0	1	110.64	10.9681983	732	2	17929	0
0	1	65.61	10.5186732	707	0	22624	0
0	1	343.06	11.127263	682	1	876	0
0	1	344.76	10.3089527	672	1	10544	0
0	1	83.67	10.9681293	682	3	22107	0
0	1	189.67	10.8967393	742	0	10275	0
0	1	304.21	11.4175153	692	1	19262	0
0	1	220.33	11.1309327	662	1	7843	0
0	1	494.53	11.6526874	737	0	50282	0
0	1	84.51	11.407565	787	0	18373	0
0	1	51.72	10.7789563	667	2	3820	0
0	1	54.62	11.1844214	667	0	40106	0
0	1	689.51	11.6526874	767	2	1	0
0	1	221.28	10.5966347	747	2	7136	0
0	1	322.88	11.6526874	692	1	49128	0
0	1	214.16	11.66138	807	0	1890	0
0	1	133.87	10.9150885	702	0	3888	0
0	1	317.72	11.6699292	737	1	27400	0
0	1	686.12	11.2898319	692	2	11035	0
1	1	273.1	10.5382858	772	2	2195	0
0	1	710.03	11.407565	697	0	39926	0
0	1	150.84	9.74096862	732	0	10934	0
0	1	343.06	11.4563551	742	3	63567	0
0	1	158.99	11.2252434	667	1	2453	0
0	1	381.26	10.9442588	757	0	7141	0
0	1	316.11	11.3736634	752	1	10045	0
0	1	538.14	10.858999	712	0	15499	0
0	1	285.95	10.8967393	742	1	59968	0
0	1	530.15	10.6260964	727	2	16849	0
0	1	198.81	10.1264711	717	3	0	0
0	1	308.29	10.9150157	782	0	9040	0
0	1	119.29	11.7035458	702	1	25998	0
0	1	349.49	10.6689554	742	0	2140	0
0	1	233.27	10.2255711	667	1	4200	0
1	1	686.12	11.5981945	702	0	30497	0
0	1	166.5	11.1198829	697	1	1461	0
0	1	189.67	10.858999	732	2	10813	0
0	1	163.86	10.933107	702	2	4645	0
0	1	330.43	10.5186732	737	0	24416	0
0	1	164.02	10.3089527	732	1	2350	0
0	1	328.04	10.1660057	732	1	9027	0
0	1	311.37	11.2252434	762	1	8922	0
0	1	266.89	10.9150885	737	0	7883	0
0	1	368.22	10.8891178	732	2	13243	0
0	1	347.72	10.1658518	767	0	12706	0
0	1	131.88	10.7189409	742	1	2529	0
0	1	82.01	10.9137057	722	0	1882	0
0	1	527.36	10.6688624	667	2	16430	0
0	1	659.37	10.8386	762	0	14818	0
0	1	424.12	10.4631033	717	3	13608	0
0	1	170.78	11.8487761	727	0	74809	0
0	1	199.8	10.7144178	702	2	8978	0
0	1	565.27	11.2897819	692	1	17199	0
1	1	49.95	9.79812704	687	0	7994	0
1	1	170.69	11.1982147	672	0	38436	0
0	1	205.47	11.3326019	737	1	1653	0
0	1	188.22	10.1266311	662	2	16177	0
0	1	356.75	11.695247	662	0	15575	0
0	1	689.51	11.3385721	682	2	68723	0
1	1	366.86	10.7363967	717	1	5911	0
0	1	301.2	10.5966347	692	0	11786	0
0	1	41.17	10.8197783	672	2	16653	0
0	1	509.53	11.0279625	712	0	6724	0
0	1	106.03	10.9101856	702	0	16948	0
0	1	93.18	10.7789563	762	0	3771	0
0	1	62.12	11.1562505	762	1	31305	0
0	1	285.95	10.8348639	737	1	2695	0
0	1	246.03	10.3089527	722	2	2639	0
0	1	145.41	10.8589221	737	1	4429	0
0	1	545.55	10.4631033	677	1	479	0
0	1	676.02	11.2445753	707	1	991	0
0	1	165.67	11.6421978	707	0	56128	0
0	1	93.66	11.6262184	737	2	32380	0
0	1	662.68	11.1844214	747	4	15968	0
0	1	497.01	12.3587937	727	1	23474	0
0	1	669.33	10.4734496	727	0	20708	0
0	1	68.33	10.9681983	772	2	441	0
0	1	271.75	11.795394	682	0	55045	0
0	1	68.62	10.3130443	662	0	3759	0
0	1	123.06	10.2035921	677	0	5869	0
0	1	126.45	10.0858091	737	1	1733	0
1	1	73.45	10.8197783	677	1	11132	0
0	1	317.72	10.9150885	742	3	12377	0
0	1	508.35	11.695247	782	1	78633	0
0	1	428.13	11.245046	747	0	33660	0
0	1	507.01	10.8197783	692	2	14956	0
0	1	682.74	11.3504065	697	2	17250	0
0	1	207.87	10.858999	662	0	1824	0
0	1	296.72	10.7144178	717	0	14576	0
0	1	381.26	11.0020998	792	0	498	0
1	1	262.43	9.96833853	772	4	954	0
0	1	203.82	10.9681293	692	1	902	0
0	1	316.11	10.4912742	752	1	11185	0
0	1	110.87	10.9595402	672	1	6552	0
0	1	444.81	11.0020998	757	1	946	0
0	1	669.33	11.6196431	717	0	35173	0
1	1	559.97	10.933107	662	0	14958	0
0	1	403.5	11.1562505	762	3	21908	0
0	1	249.75	11.1124479	707	2	2370	0
1	1	190.63	10.5966347	732	0	7198	0
0	1	86.62	10.9852927	662	3	19487	0
